gene_id	gene_name	chromosome	start	end
ENSG00000299216	ENSG00000299216	chr16	13791734	13808085
ENSG00000301064	ENSG00000301064	chr16	13813882	13817708
ENSG00000294507	ENSG00000294507	chr16	13831308	13835470
ENSG00000175595	ERCC4	chr16	13920138	13952348
ENSG00000242307	RPS26P52	chr16	13922332	13922679
ENSG00000262732	ENSG00000262732	chr16	13930675	13935635
ENSG00000263234	ENSG00000263234	chr16	13953155	13954825
ENSG00000305960	ENSG00000305960	chr16	13956212	14016331
ENSG00000306016	ENSG00000306016	chr16	13992154	13994755
ENSG00000262097	LINC02185	chr16	13995606	14016109
ENSG00000261856	LINC02186	chr16	14018880	14021077
ENSG00000186260	MRTFB	chr16	14071319	14266773
ENSG00000276564	ENSG00000276564	chr16	14150833	14153235
ENSG00000262529	ENSG00000262529	chr16	14191820	14200277
ENSG00000262470	TVP23CP2	chr16	14200357	14200979
ENSG00000305939	ENSG00000305939	chr16	14224770	14283998
ENSG00000201075	Y_RNA	chr16	14275508	14275600
ENSG00000262454	MIR193BHG	chr16	14301069	14331067
ENSG00000207639	MIR193B	chr16	14303967	14304049
ENSG00000199130	MIR365A	chr16	14309285	14309371
ENSG00000260009	LINC02130	chr16	14363107	14370335
ENSG00000300554	ENSG00000300554	chr16	14374162	14380820
ENSG00000263257	LINC03107	chr16	14407668	14418908
ENSG00000140694	PARN	chr16	14435700	14632728
ENSG00000308270	ENSG00000308270	chr16	14486808	14489042
ENSG00000242430	RN7SL274P	chr16	14601823	14602094
ENSG00000103429	BFAR	chr16	14632931	14669236
ENSG00000305482	ENSG00000305482	chr16	14633868	14634074
ENSG00000238964	RNU7-125P	chr16	14643788	14643849
ENSG00000069764	PLA2G10	chr16	14672548	14694308
ENSG00000261523	ENSG00000261523	chr16	14695567	14707055
ENSG00000224712	NPIPA3	chr16	14703411	14726342
ENSG00000305462	ENSG00000305462	chr16	14708536	14733443
ENSG00000254609	PLA2G10BP	chr16	14727282	14733347
ENSG00000261695	ENSG00000261695	chr16	14734685	14746177
ENSG00000254852	NPIPA2	chr16	14742533	14765462
ENSG00000255037	PLA2G10EP	chr16	14766402	14770075
ENSG00000290943	ABCC6P2	chr16	14810087	14825208
ENSG00000255277	ABCC6P2	chr16	14820792	14824669
ENSG00000302705	ENSG00000302705	chr16	14824312	14825494
ENSG00000103512	NOMO1	chr16	14833721	14896157
ENSG00000270734	ENSG00000270734	chr16	14862380	14862749
ENSG00000309423	ENSG00000309423	chr16	14897343	14914302
ENSG00000257264	ENSG00000257264	chr16	14901499	14902174
ENSG00000284305	MIR3179-1	chr16	14901508	14901591
ENSG00000263918	MIR3670-1	chr16	14907717	14907781
ENSG00000258354	ENSG00000258354	chr16	14909887	14911345
ENSG00000265537	MIR3180-1	chr16	14911220	14911313
ENSG00000183458	PKD1P3	chr16	14911551	14935708
ENSG00000309442	ENSG00000309442	chr16	14912190	14918092
ENSG00000207425	Y_RNA	chr16	14915457	14915556
ENSG00000290391	ENSG00000290391	chr16	14918140	14922087
ENSG00000183426	NPIPA1	chr16	14922802	14952060
ENSG00000275259	MIR6511A1	chr16	14925937	14926003
ENSG00000278265	MIR6770-1	chr16	14930820	14930879
ENSG00000273804	ENSG00000273804	chr16	14953012	14953120
ENSG00000296325	ENSG00000296325	chr16	14971042	14974975
ENSG00000179889	PDXDC1	chr16	14974591	15153671
ENSG00000261819	ENSG00000261819	chr16	14988259	14990160
ENSG00000238728	MIR1972-1	chr16	15010321	15010397
ENSG00000275910	ENSG00000275910	chr16	15015828	15016390
ENSG00000157045	NTAN1	chr16	15037854	15056079
ENSG00000085721	RRN3	chr16	15060033	15094311
ENSG00000293341	ENSG00000293341	chr16	15094411	15109197
ENSG00000260735	ENSG00000260735	chr16	15103135	15103355
ENSG00000290394	PKD1P6-NPIPP1	chr16	15104312	15154794
ENSG00000188599	NPIPP1	chr16	15104330	15123498
ENSG00000250251	PKD1P6	chr16	15125242	15154564
ENSG00000283346	MIR6511B2	chr16	15134075	15134145
ENSG00000207294	Y_RNA	chr16	15150697	15150796
ENSG00000257391	ENSG00000257391	chr16	15152454	15163390
ENSG00000264115	MIR3180-4	chr16	15154850	15155002
ENSG00000296252	ENSG00000296252	chr16	15161705	15257183
ENSG00000296290	ENSG00000296290	chr16	15181300	15190524
ENSG00000295571	ENSG00000295571	chr16	15282322	15300487
ENSG00000277770	PLA2G10GP	chr16	15358978	15362674
ENSG00000183793	NPIPA5	chr16	15363628	15381047
ENSG00000156968	MPV17L	chr16	15395754	15413271
ENSG00000261130	ENSG00000261130	chr16	15395754	15515348
ENSG00000166780	BMERB1	chr16	15434475	15625028
ENSG00000300371	ENSG00000300371	chr16	15504366	15521730
ENSG00000166783	MARF1	chr16	15594387	15643154
ENSG00000257769	ENSG00000257769	chr16	15608474	15610563
ENSG00000284184	MIR6506	chr16	15611030	15611095
ENSG00000072864	NDE1	chr16	15643267	15734691
ENSG00000283736	MIR484	chr16	15643294	15643372
ENSG00000262380	ENSG00000262380	chr16	15683290	15684570
ENSG00000280206	ENSG00000280206	chr16	15701237	15702118
ENSG00000133392	MYH11	chr16	15703135	15858438
ENSG00000263335	ENSG00000263335	chr16	15726674	15732993
ENSG00000263065	ENSG00000263065	chr16	15741151	15741791
ENSG00000280429	ENSG00000280429	chr16	15790975	15792717
ENSG00000133393	CEP20	chr16	15865719	15888625
ENSG00000206778	RNU6-213P	chr16	15877163	15877266
ENSG00000262171	ENSG00000262171	chr16	15885029	15886158
ENSG00000215003	RPL15P20	chr16	15931697	15932294
ENSG00000103222	ABCC1	chr16	15949138	16143257
ENSG00000241067	RPL17P40	chr16	16094192	16095209
ENSG00000091262	ABCC6	chr16	16149565	16223522
ENSG00000305554	ENSG00000305554	chr16	16208247	16222911
ENSG00000305578	ENSG00000305578	chr16	16208554	16218357
ENSG00000262332	ENSG00000262332	chr16	16221643	16224262
ENSG00000103226	NOMO3	chr16	16232506	16300806
ENSG00000263029	ENSG00000263029	chr16	16260866	16261235
ENSG00000262848	ENSG00000262848	chr16	16290135	16292242
ENSG00000297752	ENSG00000297752	chr16	16296003	16312128
ENSG00000257381	MIR3179-2	chr16	16300159	16300242
ENSG00000264722	MIR3670-2	chr16	16306370	16306434
ENSG00000257366	ENSG00000257366	chr16	16308542	16310000
ENSG00000265373	MIR3180-2	chr16	16309879	16309966
ENSG00000244257	PKD1P1	chr16	16310341	16334190
ENSG00000297771	ENSG00000297771	chr16	16310844	16316742
ENSG00000206706	Y_RNA	chr16	16314112	16314211
ENSG00000183889	NPIPA6	chr16	16317444	16350608
ENSG00000278221	MIR6511A2	chr16	16324588	16324654
ENSG00000277698	MIR6770-2	chr16	16329305	16329364
ENSG00000277920	ENSG00000277920	chr16	16351545	16351653
ENSG00000227827	PKD1P2	chr16	16356224	16377507
ENSG00000293864	ENSG00000293864	chr16	16358691	16359254
ENSG00000293814	ENSG00000293814	chr16	16359217	16360275
ENSG00000276311	MIR6511A3	chr16	16368876	16368942
ENSG00000293843	ENSG00000293843	chr16	16369208	16370204
ENSG00000214967	NPIPA7	chr16	16379140	16393972
ENSG00000261181	PLA2G10FP	chr16	16394912	16398594
ENSG00000294290	ENSG00000294290	chr16	16455600	16473752
ENSG00000260126	ENSG00000260126	chr16	16499533	16664135
ENSG00000261362	ENSG00000261362	chr16	16541217	16541847
ENSG00000287905	ENSG00000287905	chr16	16612378	16634305
ENSG00000309379	ENSG00000309379	chr16	16613103	16619290
ENSG00000302475	ENSG00000302475	chr16	16735541	16869411
ENSG00000279729	ENSG00000279729	chr16	16760905	16762465
ENSG00000261748	SPRING1P3	chr16	16952502	16953468
ENSG00000297089	ENSG00000297089	chr16	16965895	17038970
ENSG00000261448	ENSG00000261448	chr16	16982886	17138738
ENSG00000279490	ENSG00000279490	chr16	17082295	17085049
ENSG00000260675	TCERG1P2	chr16	17094351	17094927
ENSG00000260405	ENSG00000260405	chr16	17096202	17096421
ENSG00000103489	XYLT1	chr16	17101769	17470960
ENSG00000279410	ENSG00000279410	chr16	17192863	17194232
ENSG00000279415	ENSG00000279415	chr16	17227023	17228000
ENSG00000279620	ENSG00000279620	chr16	17249674	17251395
ENSG00000286849	ENSG00000286849	chr16	17405509	17408073
ENSG00000275927	ENSG00000275927	chr16	17445825	17446380
ENSG00000285850	ENSG00000285850	chr16	17453470	17456236
ENSG00000294549	ENSG00000294549	chr16	17471166	17481794
ENSG00000260945	ENSG00000260945	chr16	17540331	17540985
ENSG00000294325	ENSG00000294325	chr16	17568342	17587254
ENSG00000261555	ENSG00000261555	chr16	17825252	17826906
ENSG00000259929	ENSG00000259929	chr16	17825252	18151595
ENSG00000228071	RPL7P47	chr16	17932720	17933275
ENSG00000280283	ENSG00000280283	chr16	17961597	17962370
ENSG00000307278	ENSG00000307278	chr16	17962122	17962749
ENSG00000309061	ENSG00000309061	chr16	17997676	18071592
ENSG00000260242	ENSG00000260242	chr16	18002806	18173063
ENSG00000295495	ENSG00000295495	chr16	18092935	18114101
ENSG00000260933	ENSG00000260933	chr16	18170356	18170959
ENSG00000302094	ENSG00000302094	chr16	18177624	18212687
ENSG00000278994	ENSG00000278994	chr16	18201501	18201956
ENSG00000299471	ENSG00000299471	chr16	18238233	18256344
ENSG00000276484	PLA2G10IP	chr16	18313294	18316984
ENSG00000214940	NPIPA8	chr16	18317919	18336736
ENSG00000285628	ENSG00000285628	chr16	18318008	18344283
ENSG00000205746	PKD1P4	chr16	18334400	18352476
ENSG00000290386	ENSG00000290386	chr16	18341622	18346318
ENSG00000273613	MIR6511A4	chr16	18344013	18344079
ENSG00000277647	ENSG00000277647	chr16	18357026	18357136
ENSG00000233024	NPIPA9	chr16	18358086	18379331
ENSG00000254681	PKD1P5	chr16	18374521	18401940
ENSG00000275391	MIR6770-3	chr16	18379351	18379410
ENSG00000294181	ENSG00000294181	chr16	18381967	18392964
ENSG00000291270	ENSG00000291270	chr16	18382707	18390919
ENSG00000290383	ENSG00000290383	chr16	18394972	18401925
ENSG00000206927	Y_RNA	chr16	18397937	18398036
ENSG00000297097	ENSG00000297097	chr16	18399990	18416139
ENSG00000257563	ENSG00000257563	chr16	18402146	18403604
ENSG00000266291	MIR3180-3	chr16	18402178	18402271
ENSG00000265776	MIR3670-3	chr16	18405698	18405762
ENSG00000257527	ENSG00000257527	chr16	18411309	18411851
ENSG00000266454	MIR3179-3	chr16	18411894	18411977
ENSG00000185164	NOMO2	chr16	18417325	18562211
ENSG00000274025	MIR3670-4	chr16	18488301	18488365
ENSG00000277014	MIR3179-4	chr16	18494493	18494576
ENSG00000262974	ENSG00000262974	chr16	18533418	18533817
ENSG00000260550	ENSG00000260550	chr16	18570448	18571750
ENSG00000291057	ABCC6P1	chr16	18570871	18598328
ENSG00000256340	ABCC6P1	chr16	18571276	18592716
ENSG00000294120	ENSG00000294120	chr16	18695391	18740120
ENSG00000134419	RPS15A	chr16	18781295	18790383
ENSG00000260342	ENSG00000260342	chr16	18788063	18801519
ENSG00000305186	ENSG00000305186	chr16	18790493	18795704
ENSG00000170540	ARL6IP1	chr16	18791609	18801572
ENSG00000294333	ENSG00000294333	chr16	18801760	18802279
ENSG00000260017	ENSG00000260017	chr16	18803083	18812181
ENSG00000157106	SMG1	chr16	18804860	18926408
ENSG00000260352	SMG1-DT	chr16	18925912	18937453
ENSG00000170537	TMC7	chr16	18983934	19063942
ENSG00000207167	RNU6-1340P	chr16	19012157	19012263
ENSG00000261465	COQ7-DT	chr16	19062144	19089487
ENSG00000261357	ENSG00000261357	chr16	19065991	19066694
ENSG00000167186	COQ7	chr16	19067614	19080095
ENSG00000260430	ENSG00000260430	chr16	19086831	19098332
ENSG00000278389	ENSG00000278389	chr16	19111035	19111484
ENSG00000205730	ITPRIPL2	chr16	19113932	19121629
ENSG00000261427	ENSG00000261427	chr16	19114002	19173578
ENSG00000261759	ENSG00000261759	chr16	19119976	19121629
ENSG00000103528	SYT17	chr16	19167971	19268332
ENSG00000286790	ENSG00000286790	chr16	19173610	19184080
ENSG00000261210	CLEC19A	chr16	19285731	19322145
ENSG00000259871	ENSG00000259871	chr16	19315164	19316526
ENSG00000285869	LINC02858	chr16	19334011	19337806
ENSG00000297159	ENSG00000297159	chr16	19334667	19335644
ENSG00000259925	ENSG00000259925	chr16	19343647	19401693
ENSG00000280265	ENSG00000280265	chr16	19392213	19393468
ENSG00000103534	TMC5	chr16	19410496	19499113
ENSG00000260681	ENSG00000260681	chr16	19410729	19411662
ENSG00000260592	ENSG00000260592	chr16	19459975	19487998
ENSG00000222750	RNU4-46P	chr16	19498610	19498747
ENSG00000260934	ENSG00000260934	chr16	19501689	19502286
ENSG00000006007	GDE1	chr16	19501693	19522123
ENSG00000279747	ENSG00000279747	chr16	19503861	19504625
ENSG00000103540	CCP110	chr16	19523811	19553408
ENSG00000103544	VPS35L	chr16	19555240	19706793
ENSG00000276571	ENSG00000276571	chr16	19694035	19694428
ENSG00000103550	KNOP1	chr16	19701937	19718235
ENSG00000261312	ENSG00000261312	chr16	19706351	19715383
ENSG00000174628	IQCK	chr16	19716456	19858467
ENSG00000261195	ENSG00000261195	chr16	19760757	19766230
ENSG00000261939	LARP7P2	chr16	19819504	19819628
ENSG00000167191	GPRC5B	chr16	19856691	19886167
ENSG00000299711	ENSG00000299711	chr16	19923147	19929276
ENSG00000309935	ENSG00000309935	chr16	19930768	19933836
ENSG00000302616	ENSG00000302616	chr16	19981420	19982200
ENSG00000180269	GPR139	chr16	20028239	20073890
ENSG00000300264	ENSG00000300264	chr16	20074034	20077038
ENSG00000277211	ENSG00000277211	chr16	20155648	20158391
ENSG00000263253	ENSG00000263253	chr16	20208925	20209525
ENSG00000304556	ENSG00000304556	chr16	20220454	20255577
ENSG00000227624	SNRPEP3	chr16	20238972	20239247
ENSG00000169347	GP2	chr16	20309574	20327808
ENSG00000169344	UMOD	chr16	20333051	20356301
ENSG00000169340	PDILT	chr16	20359175	20404737
ENSG00000263237	ENSG00000263237	chr16	20385957	20391164
ENSG00000183549	ACSM5	chr16	20409534	20441336
ENSG00000262995	ENSG00000262995	chr16	20440266	20447074
ENSG00000183747	ACSM2A	chr16	20451461	20487669
ENSG00000280306	ENSG00000280306	chr16	20487702	20489659
ENSG00000066813	ACSM2B	chr16	20536226	20576427
ENSG00000260201	ENSG00000260201	chr16	20580791	20586649
ENSG00000260762	ACSM5P1	chr16	20586550	20607107
ENSG00000005187	ACSM3	chr16	20610243	20797581
ENSG00000275315	ENSG00000275315	chr16	20616409	20616532
ENSG00000274730	ENSG00000274730	chr16	20618205	20620758
ENSG00000166743	ACSM1	chr16	20623235	20698890
ENSG00000066654	THUMPD1	chr16	20702816	20742084
ENSG00000283399	ENSG00000283399	chr16	20711473	20732990
ENSG00000285303	ENSG00000285303	chr16	20720994	20722281
ENSG00000260510	ENSG00000260510	chr16	20743663	20766620
ENSG00000196678	ERI2	chr16	20780193	20900349
ENSG00000200893	RNU6-944P	chr16	20784509	20784615
ENSG00000005189	REXO5	chr16	20806429	20849665
ENSG00000275908	ENSG00000275908	chr16	20823443	20823537
ENSG00000188215	DCUN1D3	chr16	20854925	20900358
ENSG00000102897	LYRM1	chr16	20899868	20925006
ENSG00000158486	DNAH3	chr16	20933111	21159441
ENSG00000289640	ENSG00000289640	chr16	21116429	21142082
ENSG00000011638	LDAF1	chr16	21158377	21180616
ENSG00000262983	ENSG00000262983	chr16	21194847	21205977
ENSG00000103310	ZP2	chr16	21197450	21214510
ENSG00000289978	ENSG00000289978	chr16	21226764	21233613
ENSG00000175311	ANKS4B	chr16	21233699	21253850
ENSG00000103316	CRYM	chr16	21238874	21303083
ENSG00000299922	ENSG00000299922	chr16	21290143	21300595
ENSG00000283421	ENSG00000283421	chr16	21299903	21300506
ENSG00000293411	ENSG00000293411	chr16	21300848	21344294
ENSG00000189149	ABCA15P	chr16	21315911	21339037
ENSG00000257403	ENSG00000257403	chr16	21347139	21352138
ENSG00000309471	ENSG00000309471	chr16	21349155	21354031
ENSG00000158482	SNX29P1	chr16	21376648	21386064
ENSG00000294310	ENSG00000294310	chr16	21376731	21382378
ENSG00000290192	ENSG00000290192	chr16	21385801	21471843
ENSG00000276548	ENSG00000276548	chr16	21401089	21401198
ENSG00000169246	NPIPB3	chr16	21402237	21448567
ENSG00000302895	ENSG00000302895	chr16	21431221	21432931
ENSG00000291073	ENSG00000291073	chr16	21446683	21520458
ENSG00000180747	SMG1P3	chr16	21447078	21501886
ENSG00000302877	ENSG00000302877	chr16	21501787	21509291
ENSG00000265462	MIR3680-1	chr16	21506049	21506135
ENSG00000287809	ENSG00000287809	chr16	21511635	21515131
ENSG00000258186	SLC7A5P2	chr16	21519830	21520365
ENSG00000305577	ENSG00000305577	chr16	21520765	21522908
ENSG00000305553	ENSG00000305553	chr16	21521152	21523801
ENSG00000273956	ENSG00000273956	chr16	21526820	21550374
ENSG00000257639	ENSG00000257639	chr16	21532945	21550373
ENSG00000299776	ENSG00000299776	chr16	21536581	21539112
ENSG00000271609	ENSG00000271609	chr16	21538487	21538794
ENSG00000252798	ENSG00000252798	chr16	21587627	21587864
ENSG00000197006	METTL9	chr16	21597218	21657471
ENSG00000301756	ENSG00000301756	chr16	21602619	21609120
ENSG00000261596	ENSG00000261596	chr16	21626742	21627569
ENSG00000301783	ENSG00000301783	chr16	21627566	21629745
ENSG00000301768	ENSG00000301768	chr16	21630032	21634344
ENSG00000140749	IGSF6	chr16	21639550	21652608
ENSG00000207248	RNU6-1005P	chr16	21642054	21642160
ENSG00000207042	RNU6-196P	chr16	21642294	21642400
ENSG00000155719	OTOA	chr16	21663968	21761935
ENSG00000302351	ENSG00000302351	chr16	21762128	21872920
ENSG00000260306	ENSG00000260306	chr16	21794095	21795759
ENSG00000291066	ENSG00000291066	chr16	21796004	21820656
ENSG00000248124	RRN3P1	chr16	21797750	21820384
ENSG00000302414	ENSG00000302414	chr16	21820484	21820959
ENSG00000276721	ENSG00000276721	chr16	21833516	21833621
ENSG00000185864	NPIPB4	chr16	21834563	21880827
ENSG00000185710	SMG1P4	chr16	21879338	21916024
ENSG00000291262	ENSG00000291262	chr16	21879773	21889287
ENSG00000310275	ENSG00000310275	chr16	21891495	21892033
ENSG00000290674	ENSG00000290674	chr16	21901552	21953031
ENSG00000257408	ABCA3P1	chr16	21938865	21944958
ENSG00000290675	ENSG00000290675	chr16	21939756	21944987
ENSG00000274460	ENSG00000274460	chr16	21950218	21953014
ENSG00000140740	UQCRC2	chr16	21953288	21983660
ENSG00000155714	PDZD9	chr16	21983865	22001116
ENSG00000260395	ENSG00000260395	chr16	21998310	21999656
ENSG00000275445	ENSG00000275445	chr16	22007480	22008062
ENSG00000185716	MOSMO	chr16	22007638	22087534
ENSG00000260277	ENSG00000260277	chr16	22075900	22092485
ENSG00000175267	VWA3A	chr16	22092538	22156964
ENSG00000301964	ENSG00000301964	chr16	22148056	22190409
ENSG00000183921	SDR42E2	chr16	22162492	22192208
ENSG00000287739	ENSG00000287739	chr16	22170309	22175524
ENSG00000296486	ENSG00000296486	chr16	22195985	22206016
ENSG00000103319	EEF2K	chr16	22206278	22288738
ENSG00000305400	ENSG00000305400	chr16	22241787	22296504
ENSG00000261113	ENSG00000261113	chr16	22286708	22288738
ENSG00000058600	POLR3E	chr16	22297375	22335101
ENSG00000286808	ENSG00000286808	chr16	22331039	22342938
ENSG00000140743	CDR2	chr16	22345936	22437165
ENSG00000260635	ENSG00000260635	chr16	22365121	22369047
ENSG00000260790	CDR2-DT	chr16	22374859	22378180
ENSG00000230872	MFSD13B	chr16	22382436	22407428
ENSG00000293459	MFSD13B	chr16	22385769	22407598
ENSG00000290865	RRN3P3	chr16	22418672	22437715
ENSG00000257122	RRN3P3	chr16	22429796	22435812
ENSG00000291060	ENSG00000291060	chr16	22436738	22492220
ENSG00000237296	SMG1P1	chr16	22437401	22491826
ENSG00000243716	NPIPB5	chr16	22479121	22536540
ENSG00000294592	ENSG00000294592	chr16	22505973	22507683
ENSG00000277041	ENSG00000277041	chr16	22537478	22537584
ENSG00000290866	OTOAP1	chr16	22545698	22577384
ENSG00000257838	OTOAP1	chr16	22546964	22576682
ENSG00000304653	ENSG00000304653	chr16	22582634	22608096
ENSG00000260973	ENSG00000260973	chr16	22610531	22612196
ENSG00000260905	LINC02890	chr16	22612543	22613483
ENSG00000283213	ENSG00000283213	chr16	22724498	22814859
ENSG00000122254	HS3ST2	chr16	22814162	22916338
ENSG00000294175	ENSG00000294175	chr16	22846973	22860273
ENSG00000305221	ENSG00000305221	chr16	22923408	22955883
ENSG00000301965	ENSG00000301965	chr16	23014588	23016075
ENSG00000308176	ENSG00000308176	chr16	23016091	23020186
ENSG00000261090	ENSG00000261090	chr16	23017723	23058559
ENSG00000260566	ENSG00000260566	chr16	23061406	23064173
ENSG00000103404	USP31	chr16	23061406	23149452
ENSG00000280400	ENSG00000280400	chr16	23061767	23062232
ENSG00000285613	ENSG00000285613	chr16	23167577	23186395
ENSG00000166828	SCNN1G	chr16	23182745	23216883
ENSG00000260741	ENSG00000260741	chr16	23194878	23213104
ENSG00000168447	SCNN1B	chr16	23278231	23381294
ENSG00000168434	COG7	chr16	23388493	23453189
ENSG00000280039	RN7SKP23	chr16	23412380	23416680
ENSG00000212593	SNORA75	chr16	23441841	23441921
ENSG00000259782	ENSG00000259782	chr16	23446446	23447282
ENSG00000260136	ENSG00000260136	chr16	23452719	23457634
ENSG00000103365	GGA2	chr16	23462213	23521995
ENSG00000261528	CCNYL7	chr16	23500905	23501630
ENSG00000103356	EARS2	chr16	23520754	23557731
ENSG00000260247	SUB1P4	chr16	23537061	23537556
ENSG00000103353	UBFD1	chr16	23557721	23574389
ENSG00000260751	ENSG00000260751	chr16	23568673	23569696
ENSG00000004779	NDUFAB1	chr16	23581014	23596316
ENSG00000083093	PALB2	chr16	23603160	23641321
ENSG00000261723	ENSG00000261723	chr16	23605841	23624107
ENSG00000166847	DCTN5	chr16	23641466	23677472
ENSG00000260482	ENSG00000260482	chr16	23670011	23675499
ENSG00000166851	PLK1	chr16	23677656	23690367
ENSG00000261266	ENSG00000261266	chr16	23687049	23687689
ENSG00000134398	ERN2	chr16	23690310	23713226
ENSG00000278912	ENSG00000278912	chr16	23696665	23697314
ENSG00000261583	ENSG00000261583	chr16	23711990	23712793
ENSG00000279756	ENSG00000279756	chr16	23753689	23755939
ENSG00000166869	CHP2	chr16	23755026	23758935
ENSG00000166501	PRKCB	chr16	23835983	24220611
ENSG00000279276	ENSG00000279276	chr16	23962951	23963351
ENSG00000279202	ENSG00000279202	chr16	24098239	24099971
ENSG00000307680	ENSG00000307680	chr16	24100729	24116549
ENSG00000274466	MIR1273H	chr16	24203116	24203231
ENSG00000297426	ENSG00000297426	chr16	24205823	24236648
ENSG00000279554	ENSG00000279554	chr16	24208105	24208478
ENSG00000260264	LINC02194	chr16	24236073	24252863
ENSG00000006116	CACNG3	chr16	24256335	24362412
